gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
RCCD1	Horvath	1	0.000157504515550745	0.000192634038292861	0	1	1287
KHDC3L	Horvath	1	0.00015757929642122	0.000635817317615747	0	1	1288
TAS1R3	Horvath	1	0.000157854189745126	0.000342821801863166	0	1	1289
SLC22A18, SLC22A18AS	Horvath	1	0.000157854189745126	0.000201478208675597	0	1	1290
LEUTX	Horvath	1	0.000157854189745126	0.000413239578306413	0	1	1291
MCPH1, ANGPT2	Horvath	1	0.000157854189745126	0.000323414208915182	0	1	1292
VARS2	Horvath	1	0.000157864392477328	0.000273616781382992	0	1	1293
BCL7C	Horvath	1	0.000158404866975753	0.000270340448205618	0	1	1294
GTF2IRD2P1	Horvath	1	0.000158471507450043	0.000312359008200795	0	1	1295
RP5-874C20.3	Horvath	1	0.000158471507450043	0.000329194627440934	1	0	1296
PRKD2	Horvath	1	0.000158471507450043	0.000249959457417953	0	1	1297
TDP1	Horvath	1	0.000158471507450043	5.55835149894593e-05	0	1	1298
CEACAM6, AC011513.4	Horvath	1	0.000158707325339671	0.00064063928125557	0	1	1299
BCAR3	Horvath	1	0.000158756833634142	0.000348426674929908	0	1	1300
AC093627.11	Horvath	1	0.000158756833634142	0.000548218844721995	0	1	1301
RAI14	Horvath	1	0.000158756833634142	0.00032692321518912	0	1	1302
CEP55	Horvath	1	0.000158859856425022	0.000263309344206175	0	1	1303
NEFM, GS1-72M22.1	Horvath	1	0.000159985737384073	0.000237620581387115	0	1	1304
PPAP2C	Horvath	1	0.000160402233828508	0.000484604010856747	0	1	1305
SOST	Horvath	1	0.000161383557699454	0.000373341392309689	0	1	1306
RP4-806M20.5, PIEZO1P2	Horvath	1	0.000161383557699454	0.00071361284414132	0	1	1307
RP11-621H8.2	Horvath	1	0.000161383557699454	0.00018283361782788	0	1	1308
AP001189.4, LRRC32	Horvath	1	0.000161861655787927	0.000475516579458551	0	1	1309
RP11-344E13.3, RP11-381P6.1, RP11-344E13.1	Horvath	1	0.000161887659494072	0.000459964170469424	0	1	1310
CPNE6	Horvath	1	0.000161887659494072	0.000395301477963294	0	1	1311
MVP	Horvath	1	0.000161887659494072	0.000328525310404563	0	1	1312
BCL11B	Horvath	1	0.000161887659494072	0.00032281649368413	0	1	1313
RP11-304F15.3, TAC4	Horvath	1	0.000161895005921309	0.000470576486123952	0	1	1314
AC005307.3	Horvath	1	0.000162413742743018	0.00322277955757326	0	1	1315
ZNF835	Horvath	1	0.000162413742743018	0.000414307784397145	0	1	1316
BAIAP3	Horvath	1	0.000162414476874449	0.000811998662762214	0	1	1317
DAZL	Horvath	1	0.000162440394639733	0.000481941917304872	0	1	1318
FAM66D, USP17L2	Horvath	1	0.000162684204743574	0.000605200109574322	0	1	1319
VOPP1	Horvath	1	0.000162946421658056	0.000529056349598638	0	1	1320
GRK7	Horvath	1	0.000163890128401513	0.000257907233237413	0	1	1321
LCN10, LCN6	Horvath	1	0.000164893572292529	0.00034712899677325	0	1	1322
NPAS2	Horvath	1	0.000165703246982019	0.000263818728647235	0	1	1323
SDCCAG8, AKT3	Horvath	1	0.000165707620175612	0.000268372288906025	0	1	1324
AC005481.5, PTPRN2	Horvath	1	0.000165707620175612	0.000336233426557933	0	1	1325
AC018890.6	Horvath	1	0.000166157861659983	0.000459766558794816	0	1	1326
HIPK3	Horvath	1	0.000166168193776708	0.000277600127072803	0	1	1327
DGKD	Horvath	1	0.000166818097315109	0.000305631014373293	0	1	1328
NUP93	Horvath	1	0.000167147446379158	0.000108434826306719	0	1	1329
RP11-445F12.1	Horvath	1	0.000167155279795829	6.26442526619047e-05	0	1	1330
RP11-261B23.1	Horvath	1	0.000169175013249374	0.000594565088923312	0	1	1331
RP1-65J11.1	Horvath	1	0.000169175013249374	0.000235533626359374	0	1	1332
FAM83H-AS1	Horvath	1	0.00016931539720569	0.000419106556542516	0	1	1333
ATF6	Horvath	1	0.000170016684120074	0.000577864678941395	0	1	1334
TNFRSF25	Horvath	1	0.000170016684120074	0.00065476757042055	0	1	1335
SYT17	Horvath	1	0.000170099539154781	0.000484941367622592	0	1	1336
HOXA-AS3, HOXA3, RP1-170O19.22, HOXA6, RP1-170O19.23	Horvath	1	0.000170298515534219	0.000427979242337389	1	0	1337
DBNL	Horvath	1	0.000170399072064675	0.000156290685377097	0	1	1338
RNF4	Horvath	1	0.000171093276888264	0.000196342942528046	0	1	1339
TMEM53	Horvath	1	0.000171093276888264	4.52006610845373e-05	0	1	1340
HRASLS2	Horvath	1	0.000172158037222932	0.000278409425422565	0	1	1341
LRRC37B	Horvath	1	0.000172318379862673	0.000506867711963395	0	1	1342
GALNT10, SAP30L-AS1	Horvath	1	0.000172429339197744	0.000400681087460864	0	1	1343
PROK1	Horvath	1	0.000172664819388317	0.000617776599425965	0	1	1344
RP11-400N9.1	Horvath	1	0.000172664819388317	0.000225539683770558	0	1	1345
DRG2, MYO15A	Horvath	1	0.000172699241067851	0.000384343040458066	0	1	1346
BEST4	Horvath	1	0.000173295327868307	0.000260037068421563	0	1	1347
CTD-2576D5.4, XYLT1	Horvath	1	0.000174515713761327	0.00103152143392461	0	1	1348
VHLL	Horvath	1	0.000174666512256837	0.000276264794181433	0	1	1349
IL5RA	Horvath	1	0.000175057788764164	0.000585611968357572	0	1	1350
PKD1	Horvath	1	0.000175057788764164	0.000209435130086934	0	1	1351
BMP8A	Horvath	1	0.000175995733844548	0.000303122615558969	0	1	1352
AC092171.4, FBXL18	Horvath	1	0.000176220780875027	0.000298964895028336	0	1	1353
SNN	Horvath	1	0.000176220780875027	0.000575609399444549	0	1	1354
TFPT	Horvath	1	0.000176220780875027	0.000361898460701696	1	0	1355
NAALADL1	Horvath	1	0.000176452501830911	0.000370430713987782	0	1	1356
AP001816.1, PPP3CA	Horvath	1	0.000176452501830911	0.000362054293510148	0	1	1357
RNASE4, ANG, AL163636.6	Horvath	1	0.000176536282901236	0.000148744290503071	1	0	1358
RP11-861E21.1	Horvath	1	0.000176536282901236	0.000224736158901209	0	1	1359
FER1L6	Horvath	1	0.000176613935446116	0.000619958697603612	0	1	1360
CYP11A1	Horvath	1	0.000176613935446116	0.00048566650221121	0	1	1361
CARD18	Horvath	1	0.000176689871162821	0.000885928150306278	0	1	1362
TENM2	Horvath	1	0.000177203148688623	0.000497750725446146	0	1	1363
XXcos-LUCA11.5, XXcos-LUCA11.4, CACNA2D2	Horvath	1	0.000177418828121513	5.95520086831269e-05	0	1	1364
RP11-507M3.1, FAM228A, AC008073.7	Horvath	1	0.000177486529212196	0.000368403757059848	0	1	1365
FTCD	Horvath	1	0.000177486529212196	0.000306444083491039	0	1	1366
PDE10A	Horvath	1	0.000177486529212196	0.000353388587354208	0	1	1367
CCDC50, UTS2B	Horvath	1	0.00017788323296836	0.000356094549685336	0	1	1368
FAM153C	Horvath	1	0.000181149799580335	0.000982260632064788	0	1	1369
POMGNT2	Horvath	1	0.000181448972371212	0.000250947903479475	0	1	1370
RP11-120M18.2, WIPI1	Horvath	1	0.000181448972371212	0.000291552018202358	0	1	1371
CNNM4	Horvath	1	0.000181448972371212	0.00055279642326287	0	1	1372
CDR2L	Horvath	1	0.000181448972371212	0.000201807537125025	0	1	1373
CSPG5	Horvath	1	0.000182179050167079	0.000890459966539508	0	1	1374
FOXK2, RP13-638C3.4	Horvath	1	0.000182188638797943	0.00030235193522339	0	1	1375
CA3	Horvath	1	0.000182188638797943	0.000574493573037816	1	0	1376
MAPK9	Horvath	1	0.000182188638797943	0.00020551251129752	0	1	1377
CLIP2	Horvath	1	0.000182650504633409	0.000582494753470142	0	1	1378
FAM66E, USP17L3	Horvath	1	0.000183655278918221	0.000674430812662834	0	1	1379
POM121L3P, GGTLC1	Horvath	1	0.000183737612926691	0.000292168221142604	0	1	1380
PDE4A	Horvath	1	0.000183752995578427	0.000634023752592034	0	1	1381
ATP8A2	Horvath	1	0.000183769306585262	0.000510253840476991	0	1	1382
SPG20	Horvath	1	0.000183921483890133	0.000240752446903407	0	1	1383
SLC6A19, SLC6A18	Horvath	1	0.000184222241803951	0.00048258199097615	0	1	1384
AC015849.2, CCL5	Horvath	1	0.000184222241803951	0.000730883763180915	0	1	1385
ABCC4	Horvath	1	0.000184222241803951	0.000444831900878278	1	0	1386
SORBS1	Horvath	1	0.000184236825412547	0.000474722822139309	0	1	1387
RAMP1	Horvath	1	0.000185104480456209	0.000574767325727245	0	1	1388
KCNMB3	Horvath	1	0.000185433925562462	0.000285175975304421	0	1	1389
PCBP4, RP11-155D18.14	Horvath	1	0.000185439917794981	0.000344727342501718	0	1	1390
C20orf112	Horvath	1	0.000186189430042636	0.00046428964240144	0	1	1391
FAM163A	Horvath	1	0.00018690546470666	0.000541377646832808	0	1	1392
MED17, TAF1D	Horvath	1	0.00018690546470666	2.09111668916336e-06	1	0	1393
TTBK2	Horvath	1	0.000187219200926154	0.000193576541938022	0	1	1394
CHRM4	Horvath	1	0.000187373116510843	0.00037756122443012	0	1	1395
MOK	Horvath	1	0.000187659579249561	0.000291706107647307	0	1	1396
PRSS16	Horvath	1	0.000187783608110837	0.00086059606199785	0	1	1397
C17orf103	Horvath	1	0.000187783608110837	0.000365607989645913	0	1	1398
PTX4	Horvath	1	0.000187783608110837	0.000278097140473734	0	1	1399
MIR519C	Horvath	1	0.000187927429111462	0.000786308803469954	0	1	1400
PHYHIP	Horvath	1	0.000188769161928715	0.000513332014788338	0	1	1401
RN7SL832P	Horvath	1	0.000189095594621865	0.00102678490820445	0	1	1402
RP11-813I20.2, RPL13AP3	Horvath	1	0.000190293131695205	0.000283713239174615	0	1	1403
AC011298.2	Horvath	1	0.000190348422680481	0.000385041144236954	0	1	1404
TMPRSS4, TMPRSS4-AS1	Horvath	1	0.000190589610535845	0.000469503490479744	0	1	1405
IL17D	Horvath	1	0.000190596663092034	0.000207486271115766	0	1	1406
ASB2	Horvath	1	0.000190753434997982	0.000568606029210596	0	1	1407
TUBB, XXbac-BPG252P9.9	Horvath	1	0.000191172067378322	0.000214116747806959	0	1	1408
B4GALNT3	Horvath	1	0.000191172067378322	0.0010294489013656	0	1	1409
GLTPP1, RP11-113D6.6, AC090099.2	Horvath	1	0.000191325461943795	0.000470759364604421	0	1	1410
RARA	Horvath	1	0.000191470366096262	0.000390286563655314	0	1	1411
BTBD11	Horvath	1	0.000191564689185183	0.000280232580943496	0	1	1412
ADIRF, RP11-96C23.5, MMRN2, ADIRF-AS1, RP11-96C23.15	Horvath	1	0.000192685131196982	0.000741946549323835	1	0	1413
RP11-314A20.2, RP11-314A20.1	Horvath	1	0.000192820367919248	0.000498397674977033	0	1	1414
NR1H4	Horvath	1	0.000192891455831118	0.000989679944965547	0	1	1415
SOWAHB	Horvath	1	0.000192891455831118	0.000579950532619986	0	1	1416
C5orf22, DROSHA	Horvath	1	0.000192891455831118	7.11928819184342e-05	0	1	1417
RP4-734G22.3, CASZ1	Horvath	1	0.0001929965895312	0.000330669663242074	0	1	1418
EEF1A1P9	Horvath	1	0.000193279761791239	0.000432822513536857	0	1	1419
MOXD1	Horvath	1	0.000194831167334463	0.000712219587905448	0	1	1420
FAM86GP	Horvath	1	0.000195328090722563	0.000320057050728758	0	1	1421
RP3-434P1.6, KCNJ4	Horvath	1	0.000195521002125592	0.000459398593194848	0	1	1422
TEKT5	Horvath	1	0.000195601479201464	0.000574880194183145	0	1	1423
DLG5	Horvath	1	0.000195670436269741	0.000216019105085478	0	1	1424
STOML1	Horvath	1	0.000195670436269741	3.14643117055449e-05	1	0	1425
CPA2	Horvath	1	0.00019715761170542	0.000495748187596892	0	1	1426
EIF2B5, THPO	Horvath	1	0.000197261255624745	0.000448563541600121	0	1	1427
NCL	Horvath	1	0.000197416969761975	0.000280822030458608	0	1	1428
RP11-328M4.2	Horvath	1	0.00019744758972599	0.000315396700665832	0	1	1429
KSR1	Horvath	1	0.000197478966538416	0.000611362871521521	0	1	1430
EMG1, PHB2, SCARNA12	Horvath	1	0.000197573519838704	0.000330963835611109	0	1	1431
SREBF1	Horvath	1	0.000197573519838704	0.000236817676323398	0	1	1432
ZBTB11-AS1, ZBTB11	Horvath	1	0.000197573519838704	5.57348580030821e-05	0	1	1433
SPDYE4	Horvath	1	0.000197652274704589	0.000519268852375527	0	1	1434
MATK	Horvath	1	0.000197652274704589	0.000164788634128123	0	1	1435
ARRDC5	Horvath	1	0.000198011045942677	0.000377509181969891	0	1	1436
MZB1	Horvath	1	0.000198501872032747	0.000706853411849907	0	1	1437
KIAA0226	Horvath	1	0.000198501872032747	0.000564112383570545	0	1	1438
DLG4	Horvath	1	0.000198501872032747	0.000447906319371612	0	1	1439
S1PR4	Horvath	1	0.000198916604688827	0.000155413495681505	0	1	1440
TLN2, MIR190A	Horvath	1	0.000199317465128649	0.000572609865264173	0	1	1441
PALM	Horvath	1	0.000199317465128649	0.000349863837341837	0	1	1442
SMTN, SELM	Horvath	1	0.000199559649182916	0.00041515715973333	0	1	1443
PADI6	Horvath	1	0.000199708852233033	0.00065013817525141	0	1	1444
AMER2	Horvath	1	0.000200159091568964	0.000592621513973602	0	1	1445
AC019118.2	Horvath	1	0.000200353365458142	0.000386369620975485	0	1	1446
CTRL, CTC-479C5.12	Horvath	1	0.000200571292357712	0.000296527929767649	0	1	1447
GRIP2	Horvath	1	0.000200571292357712	0.000764229044597205	0	1	1448
GRIK3	Horvath	1	0.000200571292357712	0.000566951794172597	0	1	1449
FOXN3	Horvath	1	0.000200571292357712	0.000567175296306811	0	1	1450
INMT, INMT-FAM188B	Horvath	1	0.000200681857630475	0.000537455009601284	0	1	1451
RP11-70F11.8	Horvath	1	0.000200681857630475	0.000472504408672572	0	1	1452
GPR158	Horvath	1	0.000201024519542014	0.000984524069950627	0	1	1453
BCL2L11	Horvath	1	0.000201107383376887	0.000425079077099332	0	1	1454
HTRA1	Horvath	1	0.000201107383376887	0.000491703762309808	0	1	1455
PABPC3	Horvath	1	0.000201255009304986	0.000547411101214251	0	1	1456
PSMG3	Horvath	1	0.000201320803669381	0.000286383422485971	0	1	1457
RP11-420L9.4, FAM50B	Horvath	1	0.000201450164567188	0.0012300248529256	0	1	1458
LHX3	Horvath	1	0.000201450164567188	0.000350671655579109	0	1	1459
SEMA6B	Horvath	1	0.00020157922308877	0.000433369279953655	0	1	1460
RPS8, SNORD38A, SNORD38B	Horvath	1	0.000201676530142123	0.000358388888438907	0	1	1461
CUZD1, FAM24B	Horvath	1	0.000202019440400055	0.000469938450512106	0	1	1462
GATA6	Horvath	1	0.000202360452274863	0.00053495819542576	0	1	1463
RP4-800J21.3	Horvath	1	0.000202984379823486	0.000417175916698959	0	1	1464
COMMD1	Horvath	1	0.000203453693711791	0.000280611613746348	1	0	1465
CKB	Horvath	1	0.000203575741809798	0.00082580086249575	0	1	1466
FAM43A	Horvath	1	0.00020399158649146	7.30933076350858e-05	1	0	1467
ANKRD7	Horvath	1	0.000205565907673257	0.000386065988763556	0	1	1468
AC147651.4, PRKAR1B	Horvath	1	0.00020587191194355	0.000296061742972803	0	1	1469
RPL4P5	Horvath	1	0.00020587191194355	0.00065189045818803	0	1	1470
AMOTL2	Horvath	1	0.00020587191194355	0.000346358577301339	0	1	1471
MS4A13	Horvath	1	0.000206120526902123	0.000341143709962684	0	1	1472
AGAP3	Horvath	1	0.000206120526902123	0.000327678820073302	0	1	1473
RAB14	Horvath	1	0.000206862809570646	0.000363031161126706	0	1	1474
RP11-909M7.3, SNORD114-20	Horvath	1	0.000207053101929993	0.000455728488419551	0	1	1475
MAFK, TMEM184A	Horvath	1	0.000207442567562534	0.000191915680801087	0	1	1476
RANBP3L	Horvath	1	0.000207702179194007	0.000640537899034024	0	1	1477
RBPMS2, MIR1272	Horvath	1	0.000207702179194007	0.000350525944595625	0	1	1478
RASAL1	Horvath	1	0.000207702179194007	0.000933002055393904	0	1	1479
ATL1, MAP4K5	Horvath	1	0.000207702179194007	0.000409620410773368	1	0	1480
ICAM2	Horvath	1	0.000207992820153576	0.000635753030610811	0	1	1481
KRT2	Horvath	1	0.000209141615655128	0.000395622479950791	0	1	1482
HLA-DPA1	Horvath	1	0.000209734265419175	4.60402246634953e-05	1	0	1483
ZBTB47	Horvath	1	0.000210006948980255	0.000258233541726964	0	1	1484
AC004448.5	Horvath	1	0.000210070657380562	0.000472176252190249	0	1	1485
OR8B8	Horvath	1	0.000210112574342003	0.000369646391486279	0	1	1486
CYP2C19	Horvath	1	0.000210568066857203	0.000957343692837487	0	1	1487
TRABD2B	Horvath	1	0.000210865627129704	0.000630696052562664	0	1	1488
CDC14B	Horvath	1	0.000211108096914256	0.000262003212989733	0	1	1489
REXO1L3P	Horvath	1	0.000211108096914256	0.000372139761622645	0	1	1490
CEP85L	Horvath	1	0.000212357180187104	0.000362124520551708	0	1	1491
CCDC142	Horvath	1	0.000212873740273491	0.000212657527565288	1	0	1492
POM121L1P	Horvath	1	0.00021318784335678	0.000423762321154103	0	1	1493
NOP56, SNORD110, SNORA51, SNORD86, SNORD56	Horvath	1	0.000214038353356225	0.000405248578146119	0	1	1494
PEG10, SGCE	Horvath	1	0.000214150841956813	0.000351091550487012	0	1	1495
MTNR1B	Horvath	1	0.000214718101901379	0.000821243661443438	0	1	1496
HNRNPABP1, CLEC1A	Horvath	1	0.000215421043690064	0.000523168222832701	0	1	1497
TMEM104	Horvath	1	0.000215553878625529	0.000344877946198627	0	1	1498
RP11-278L15.3	Horvath	1	0.000215825788944388	0.000367063130936396	0	1	1499
OPTC	Horvath	1	0.000216336957097664	0.000668864670542239	0	1	1500
SS18L1, MTG2	Horvath	1	0.000216336957097664	0.000128946775926577	0	1	1501
TLR1, TLR6	Horvath	1	0.000216336957097664	0.000143659150340487	0	1	1502
PTP4A1	Horvath	1	0.000216734438932149	0.00063862124890996	0	1	1503
TUBB2BP1	Horvath	1	0.000217032324412593	0.000427248062249877	0	1	1504
LINC00577	Horvath	1	0.000217474030064079	0.000210990877799666	0	1	1505
CDC20	Horvath	1	0.000217698606537857	0.000550158737443685	0	1	1506
AC027612.4, AC027612.1	Horvath	1	0.000217723186652441	0.000771713768616368	0	1	1507
IDH3A	Horvath	1	0.000217723186652441	0.000179799681157842	0	1	1508
DPCD	Horvath	1	0.000217723186652441	0.000152013584913768	0	1	1509
TUBB8	Horvath	1	0.000217747227119004	7.12202263435972e-05	1	0	1510
C16orf95, RP11-178L8.4	Horvath	1	0.000217772684757306	0.000321916791831807	0	1	1511
CACNB3	Horvath	1	0.000217772684757306	0.000283093135517605	0	1	1512
NOTCH1	Horvath	1	0.00021832633086362	0.000400390686444284	0	1	1513
ITIH3	Horvath	1	0.00021832633086362	0.000579608584687149	0	1	1514
GGA3	Horvath	1	0.00021832633086362	0.00059838641758383	0	1	1515
NOVA2	Horvath	1	0.00021832633086362	0.000335887369566324	0	1	1516
TRIM41, MIR4638	Horvath	1	0.000218867097928332	1.70270737112794e-06	0	1	1517
NR1I3	Horvath	1	0.000219057817612597	0.000541425127705584	0	1	1518
CYB5D2, ANKFY1	Horvath	1	0.00021940550214653	0.000232531033834275	0	1	1519
RP11-430G17.1	Horvath	1	0.000219419551372975	0.000391164642240072	0	1	1520
TRAFD1	Horvath	1	0.000219419551372975	0.000138081358531216	0	1	1521
EFNA1, SLC50A1	Horvath	1	0.000219475040225553	0.000239884522376415	1	0	1522
BCL2L10	Horvath	1	0.000219481880139558	0.000426221381486199	0	1	1523
ACKR2, RP11-141M3.5, KRBOX1, KRBOX1, CYP8B1	Horvath	1	0.000219481880139558	0.0004325330109176	0	1	1524
CTB-66B24.1, RFX2	Horvath	1	0.000219481880139558	0.000157316676271036	0	1	1525
DNM3, DNM3OS, MIR199A2	Horvath	1	0.000220133755660356	0.000764076571327512	0	1	1526
C2CD2	Horvath	1	0.000220133755660356	0.000280243776317155	0	1	1527
ADRB2	Horvath	1	0.000220133755660356	7.35660351994108e-06	1	0	1528
CHMP2A	Horvath	1	0.000220133755660356	0.000371498935970753	0	1	1529
CDC42EP1	Horvath	1	0.000220133755660356	0.000380119025225814	0	1	1530
RB1	Horvath	1	0.000220133755660356	0.000495835826700889	0	1	1531
RP11-752G15.3, AP3B2	Horvath	1	0.000220261689660834	0.000916878977577889	0	1	1532
PBX4	Horvath	1	0.000220261689660834	0.000188843940153723	0	1	1533
NEURL3	Horvath	1	0.000220351369686554	0.000592110417822053	0	1	1534
RP11-358M11.4	Horvath	1	0.000220483070679351	0.000297155084606279	0	1	1535
STX3, OR10V1	Horvath	1	0.000222024657826873	0.00076317337957659	0	1	1536
LINC01016	Horvath	1	0.000222024657826873	0.000286483587982056	0	1	1537
RP11-744K17.9	Horvath	1	0.000222024657826873	0.000395885917763125	0	1	1538
FAM167A	Horvath	1	0.000222201725293551	0.000165481628034237	0	1	1539
BPIFA2	Horvath	1	0.000222791226472703	0.000525740696052973	0	1	1540
C12orf49	Horvath	1	0.000223157772106198	0.000444064651303996	0	1	1541
SERPINB6	Horvath	1	0.000223157772106198	0.000268519920693236	0	1	1542
PPP1R11, RNF39	Horvath	1	0.000223306446386496	0.000304993064077525	0	1	1543
ENO2	Horvath	1	0.000223306446386496	0.000617070706888438	0	1	1544
IGHGP	Horvath	1	0.000223426499470931	0.000310960173127092	0	1	1545
OLFM1	Horvath	1	0.000223909722705841	0.000421161387802978	1	0	1546
DLAT	Horvath	1	0.000223909722705841	0.000248723559375398	0	1	1547
ZNF273, RP11-797H7.5	Horvath	1	0.000224121747514795	2.62779115515976e-05	0	1	1548
FTMT	Horvath	1	0.000224839264492786	0.000454001053959678	0	1	1549
FAM218BP	Horvath	1	0.000224948652508451	0.000194537720322915	0	1	1550
TMEM40	Horvath	1	0.000224956941704334	0.000545715937717968	0	1	1551
ZNF467	Horvath	1	0.000225138370865793	0.000555481500266759	0	1	1552
TUBB4A	Horvath	1	0.000225217705079722	0.000101414271537794	0	1	1553
EXTL1	Horvath	1	0.000225217705079722	0.000493515637274773	0	1	1554
SERPINB7	Horvath	1	0.000225217705079722	0.000615132878343703	0	1	1555
RP5-828H9.1, LINC00658	Horvath	1	0.00022528005591649	0.00055104276199368	0	1	1556
SNHG14, SNORD115-36	Horvath	1	0.000225604810309297	0.00074907756165723	0	1	1557
FAM228B, RP11-507M3.1	Horvath	1	0.000226417073295419	0.000314491318473224	0	1	1558
DPT	Horvath	1	0.000226420877525225	0.000424819448236259	0	1	1559
OR5A2	Horvath	1	0.000226799957015971	0.000985426058753765	0	1	1560
NPFFR1	Horvath	1	0.000226863701224728	0.000665130990695159	0	1	1561
RP11-101E3.5, NUP188, DOLK	Horvath	1	0.000227525038960034	0.000161523986163292	0	1	1562
AHNAK2	Horvath	1	0.000228331953185173	0.000326286478709311	0	1	1563
LINC00298, LINC00299	Horvath	1	0.000228822024189072	0.000288296184531084	0	1	1564
CAPN14	Horvath	1	0.000228822024189072	0.000439482131044641	0	1	1565
RP11-188C12.3	Horvath	1	0.000228822024189072	0.000875886507396778	0	1	1566
TBC1D3P2	Horvath	1	0.000229311670330855	0.000605858513494041	0	1	1567
SVIL, MIR604	Horvath	1	0.000229311670330855	0.000670888358850557	0	1	1568
PLCD3	Horvath	1	0.000229371433998992	0.000220624154849679	0	1	1569
SHROOM1	Horvath	1	0.000229560436184128	0.000532734120653539	0	1	1570
DLGAP4	Horvath	1	0.000230241577496258	0.000106429984154991	1	0	1571
FAXC	Horvath	1	0.000230358376583971	0.000439898394559747	0	1	1572
OCA2	Horvath	1	0.000230365847614766	0.000250417654066077	0	1	1573
RP11-74E22.4	Horvath	1	0.00023049062538753	0.000875934504134403	0	1	1574
MRPS33	Horvath	1	0.000230911105021161	0.000574957888890222	0	1	1575
TRAF2	Horvath	1	0.000230951298943436	0.000176680124939829	0	1	1576
FAM187B	Horvath	1	0.000232411461932756	0.000277647483468012	0	1	1577
MARCH9, CDK4	Horvath	1	0.000232599373634855	0.000296893207806981	0	1	1578
MCHR1	Horvath	1	0.000232743809920151	0.000522509974428261	0	1	1579
FAM174B, RP11-386M24.8	Horvath	1	0.000233405948354094	0.00131758207082143	0	1	1580
RGS10	Horvath	1	0.000233491615849285	0.000124031642295781	1	0	1581
NISCH	Horvath	1	0.000233848194509037	0.000237904483337874	0	1	1582
RCC2	Horvath	1	0.000234263727394176	0.000250958378561526	0	1	1583
CTSE	Horvath	1	0.00023544162183872	0.000410458399236164	0	1	1584
KRTDAP	Horvath	1	0.00023573047507492	0.000248969678446198	0	1	1585
ITK	Horvath	1	0.000236362962358754	0.00118742318754518	0	1	1586
GPR111, GPR115	Horvath	1	0.00023663206410879	0.000737273166262349	0	1	1587
GPHA2	Horvath	1	0.000236710653516386	0.000311829028234603	0	1	1588
MRGPRG-AS1	Horvath	1	0.000236929712481726	0.000552834005200826	0	1	1589
CYP2T3P	Horvath	1	0.00023695883594925	0.000379935889045384	0	1	1590
SPRR1A	Horvath	1	0.000237081437392973	0.000488378760234745	0	1	1591
SCG5, RP11-1000B6.2	Horvath	1	0.000237102350518084	0.000309585942333635	0	1	1592
AC073115.6	Horvath	1	0.00023748583943365	0.000158999767966136	0	1	1593
RPH3A	Horvath	1	0.000237542915572168	0.000816650851221917	0	1	1594
HAVCR1	Horvath	1	0.000237542915572168	0.000463323185693409	0	1	1595
MAML3	Horvath	1	0.000237542915572168	0.000273935944692484	0	1	1596
HTATSF1P	Horvath	1	0.000237542915572168	0.000606214502461227	0	1	1597
DHX37	Horvath	1	0.00023800106101516	0.00034973585875346	0	1	1598
TEX101	Horvath	1	0.000238395203565123	0.000490511352207147	0	1	1599
ARAP1	Horvath	1	0.000238395203565123	0.000366350042301229	0	1	1600
ARNT2	Horvath	1	0.00023903521604791	0.000314413045357783	0	1	1601
RAB12	Horvath	1	0.00023903521604791	0.000425569352901109	0	1	1602
DUSP13	Horvath	1	0.00023903521604791	0.000394480182415687	0	1	1603
SNHG14, SNORD115-19	Horvath	1	0.000239155066404127	0.000488375112454715	0	1	1604
HOGA1, PI4K2A, PI4K2A	Horvath	1	0.000239155066404127	0.000342494422576101	0	1	1605
ATP2C2, RP11-517C16.2	Horvath	1	0.000239292335202482	0.000161505095066239	0	1	1606
STARP1	Horvath	1	0.000239521704391139	0.000506747662774198	0	1	1607
LINC00636	Horvath	1	0.000240034998396802	0.000420354295488123	0	1	1608
C12orf77	Horvath	1	0.000240217334871354	0.000550650852206836	0	1	1609
CTD-2382H12.1	Horvath	1	0.000240249311223455	0.000358495780447887	0	1	1610
SRSF4	Horvath	1	0.000240680172092201	0.000292572383824718	0	1	1611
MRPS25	Horvath	1	0.000241003296239705	0.000347005670827196	0	1	1612
DDR2	Horvath	1	0.0002410978732845	0.000834259482610899	0	1	1613
PPARGC1A	Horvath	1	0.000241731684508493	0.000246828118006623	1	0	1614
AC079135.1, ASB18	Horvath	1	0.00024319624710427	0.000124564625708651	0	1	1615
ZNF736	Horvath	1	0.000243416123850603	0.000460531726286863	0	1	1616
TFAP4	Horvath	1	0.000243557643409506	0.000480026856674539	0	1	1617
CABP4, GPR152	Horvath	1	0.000243680986329399	0.000326501578491398	0	1	1618
C11orf58, SOX6	Horvath	1	0.000243680986329399	0.00058456097959728	0	1	1619
DMBT1	Horvath	1	0.000243680986329399	0.000624170244988246	0	1	1620
KCP	Horvath	1	0.000243775396780797	0.000459257868134774	0	1	1621
PXMP2, PGAM5	Horvath	1	0.000243907505876346	0.000370758880005715	0	1	1622
SPATA2	Horvath	1	0.000244174323986864	0.000356180041924013	0	1	1623
CLEC10A	Horvath	1	0.000244394231705335	0.00060740711378717	0	1	1624
CTB-147C22.9	Horvath	1	0.000244394231705335	0.000747800330388293	0	1	1625
UBAC2, GPR18	Horvath	1	0.000244588104932424	0.000648277365038112	0	1	1626
